frequency,Dynamic_njobs25_mode0_L2_norm_flow_time,Dynamic_njobs25_mode0_maximum_flow_time,Dynamic_njobs25_mode1_L2_norm_flow_time,Dynamic_njobs25_mode1_maximum_flow_time,Dynamic_njobs25_mode2_L2_norm_flow_time,Dynamic_njobs25_mode2_maximum_flow_time,Dynamic_njobs25_mode4_L2_norm_flow_time,Dynamic_njobs25_mode4_maximum_flow_time,Dynamic_njobs25_mode8_L2_norm_flow_time,Dynamic_njobs25_mode8_maximum_flow_time,Dynamic_njobs25_mode16_L2_norm_flow_time,Dynamic_njobs25_mode16_maximum_flow_time
256,789960.121709,14649.000000,789891.283195,28313.000000,764126.894048,15495.000000,787387.632924,14649.000000,789959.435819,14649.000000,789960.121709,14649.000000
2,169957.073577,4753.000000,170858.761458,6726.000000,169245.984088,4753.000000,169907.079594,4753.000000,169952.507184,4753.000000,169957.073577,4753.000000
4,470150.129988,9072.000000,464397.981558,13897.000000,460355.576850,11698.000000,467106.137327,9353.000000,469429.080964,9072.000000,470150.129988,9072.000000
8192,1026492.680438,20116.000000,1013493.675137,28032.000000,997006.418121,25582.000000,1006849.583214,20968.000000,1019735.466965,20116.000000,1026492.680438,20116.000000
4096,956360.050028,21334.000000,949718.412123,45053.000000,920121.271244,21874.000000,937874.125506,21334.000000,949528.974854,21334.000000,956360.050028,21334.000000
8,628798.308382,10366.000000,617024.607472,21229.000000,615758.226183,11269.000000,626211.159524,10366.000000,628795.059043,10366.000000,628798.308382,10366.000000
64,780560.292446,12696.000000,789878.293228,21286.000000,759914.820659,14660.000000,776299.403370,12696.000000,780560.292446,12696.000000,780560.292446,12696.000000
16384,703762.217766,15023.000000,702354.416336,25028.000000,691527.848272,18432.000000,699183.901386,15884.000000,701469.074042,15023.000000,703762.217766,15023.000000
1024,1010875.531935,18845.000000,991925.982449,23063.000000,971051.561533,19275.000000,1002970.986351,18845.000000,1010875.531935,18845.000000,1010875.531935,18845.000000
32,920154.240869,18511.000000,892968.094318,22002.000000,896321.688583,18640.000000,908370.757645,18511.000000,920154.240869,18511.000000,920154.240869,18511.000000
128,874765.781594,17344.000000,854499.168602,20209.000000,846332.418260,17344.000000,868197.196945,17344.000000,873564.804519,17344.000000,874765.781594,17344.000000
512,1449461.600969,24161.000000,1421555.477673,49641.000000,1398237.114634,24893.000000,1435517.268845,24161.000000,1449461.600969,24161.000000,1449461.600969,24161.000000
16,668860.996176,9506.000000,659548.907322,13034.000000,654915.398519,9865.000000,667616.960926,9506.000000,668860.996176,9506.000000,668860.996176,9506.000000
2048,1120233.513170,17602.000000,1133490.966265,29635.000000,1078707.579431,21652.000000,1100736.717032,18717.000000,1117303.501211,17996.000000,1117303.501211,17996.000000
32768,2481028.715638,37089.000000,2470646.985528,57879.000000,2371971.076313,44449.000000,2418891.174781,37089.000000,2481028.715638,37089.000000,2481028.715638,37089.000000
65536,2817086.530816,37295.000000,2751579.109821,51222.000000,2709199.997892,42326.000000,2805325.077440,37295.000000,2808430.141794,37295.000000,2817086.530816,37295.000000
