frequency,Dynamic_njobs25_mode0_L2_norm_flow_time,Dynamic_njobs25_mode0_maximum_flow_time,Dynamic_njobs25_mode1_L2_norm_flow_time,Dynamic_njobs25_mode1_maximum_flow_time,Dynamic_njobs25_mode2_L2_norm_flow_time,Dynamic_njobs25_mode2_maximum_flow_time,Dynamic_njobs25_mode4_L2_norm_flow_time,Dynamic_njobs25_mode4_maximum_flow_time,Dynamic_njobs25_mode8_L2_norm_flow_time,Dynamic_njobs25_mode8_maximum_flow_time,Dynamic_njobs25_mode16_L2_norm_flow_time,Dynamic_njobs25_mode16_maximum_flow_time
2,253126.081373,5554.000000,251728.635884,9586.000000,250143.733102,7149.000000,252519.184127,6117.000000,253126.081373,5554.000000,253126.081373,5554.000000
65536,100747.386969,4906.000000,100580.915287,4906.000000,100884.407908,4906.000000,100753.715554,4906.000000,100747.386969,4906.000000,100747.386969,4906.000000
8,425988.413254,7125.000000,422358.589994,11833.000000,418828.312700,7898.000000,425441.463107,7125.000000,425988.413254,7125.000000,425988.413254,7125.000000
2048,912414.172986,21100.000000,889409.421620,38320.000000,886556.961983,21100.000000,902624.005114,33672.000000,912414.172986,21100.000000,912414.172986,21100.000000
4,659945.039574,14418.000000,650150.820462,18491.000000,644166.366412,14418.000000,657140.084296,14418.000000,659945.039574,14418.000000,659945.039574,14418.000000
16,697622.836468,11200.000000,691211.808891,16677.000000,685243.006694,12279.000000,693062.320787,11200.000000,697622.836468,11200.000000,697622.836468,11200.000000
32,1042547.038264,16180.000000,1016566.662507,22271.000000,1021486.527305,18089.000000,1041649.330436,16180.000000,1042547.038264,16180.000000,1042547.038264,16180.000000
256,967255.547348,18296.000000,942598.045937,33968.000000,942020.804025,18296.000000,966595.631241,18296.000000,967255.547348,18296.000000,967255.547348,18296.000000
128,1206766.874112,21213.000000,1171845.133815,27455.000000,1172686.145699,21213.000000,1202683.546431,21213.000000,1206766.874112,21213.000000,1206766.874112,21213.000000
64,1155950.248608,18442.000000,1137596.631343,27492.000000,1119518.929707,21203.000000,1153186.454534,18442.000000,1155950.248608,18442.000000,1155950.248608,18442.000000
1024,1525299.909654,30344.000000,1503484.170486,36598.000000,1464372.028456,55600.000000,1515499.559685,30344.000000,1525299.909654,30344.000000,1525299.909654,30344.000000
8192,1329370.725361,23485.000000,1302407.875193,34377.000000,1280943.105269,32542.000000,1308789.617769,31858.000000,1329069.020716,23485.000000,1329370.725361,23485.000000
4096,1229984.882170,22348.000000,1192925.994893,30520.000000,1178183.435802,43540.000000,1221665.546932,22348.000000,1229667.634335,22348.000000,1229984.882170,22348.000000
512,1378863.172410,22366.000000,1358457.155885,33202.000000,1338482.535452,22982.000000,1368880.967825,22366.000000,1375783.825510,22366.000000,1378863.172410,22366.000000
16384,1316460.808989,21701.000000,1289200.105067,32435.000000,1275267.515392,27806.000000,1289085.057962,25993.000000,1310058.045322,21701.000000,1316460.808989,21701.000000
32768,3018612.133135,50680.000000,2910731.994742,58100.000000,2901921.741312,51199.000000,3003458.176423,50680.000000,3018612.133135,50680.000000,3018612.133135,50680.000000
