frequency,Dynamic_njobs50_mode0_L2_norm_flow_time,Dynamic_njobs50_mode0_maximum_flow_time,Dynamic_njobs50_mode1_L2_norm_flow_time,Dynamic_njobs50_mode1_maximum_flow_time,Dynamic_njobs50_mode2_L2_norm_flow_time,Dynamic_njobs50_mode2_maximum_flow_time,Dynamic_njobs50_mode4_L2_norm_flow_time,Dynamic_njobs50_mode4_maximum_flow_time,Dynamic_njobs50_mode8_L2_norm_flow_time,Dynamic_njobs50_mode8_maximum_flow_time,Dynamic_njobs50_mode16_L2_norm_flow_time,Dynamic_njobs50_mode16_maximum_flow_time
8,459453.242328,8443.000000,452193.351445,10175.000000,459460.689419,8443.000000,459453.242328,8443.000000,459453.242328,8443.000000,459453.242328,8443.000000
2,351173.597245,6422.000000,349110.125601,7538.000000,350960.302945,6422.000000,351173.597245,6422.000000,351173.597245,6422.000000,351173.597245,6422.000000
4,868493.311659,15096.000000,844523.479720,17851.000000,867132.286143,15096.000000,868493.311659,15096.000000,868493.311659,15096.000000,868493.311659,15096.000000
256,862887.928868,16477.000000,843767.963403,16477.000000,862723.408233,16477.000000,862887.928868,16477.000000,862887.928868,16477.000000,862887.928868,16477.000000
16,807370.832265,13828.000000,792900.949661,14677.000000,806050.089703,13828.000000,806295.579529,13828.000000,807370.832265,13828.000000,807370.832265,13828.000000
64,763660.005254,13844.000000,744004.658376,14636.000000,759934.618500,13844.000000,763660.005254,13844.000000,763660.005254,13844.000000,763660.005254,13844.000000
32,825342.528944,13933.000000,807883.321905,16614.000000,821953.280832,16138.000000,825342.528944,13933.000000,825342.528944,13933.000000,825342.528944,13933.000000
1024,1188137.600080,21575.000000,1151868.482883,23616.000000,1180870.538165,21575.000000,1188137.600080,21575.000000,1188137.600080,21575.000000,1188137.600080,21575.000000
4096,1047713.300516,18462.000000,1020529.869200,34352.000000,1034116.705075,28783.000000,1043674.243918,18462.000000,1047713.300516,18462.000000,1047713.300516,18462.000000
2048,746771.611078,10490.000000,735007.369913,15920.000000,740250.691092,14693.000000,744943.084508,11031.000000,746771.611078,10490.000000,746771.611078,10490.000000
128,1045328.937273,17561.000000,1020981.192807,18511.000000,1041414.615225,17561.000000,1045328.937273,17561.000000,1045328.937273,17561.000000,1045328.937273,17561.000000
16384,1218484.807556,26917.000000,1183637.738305,48358.000000,1194483.420677,28339.000000,1196555.740848,28555.000000,1218484.807556,26917.000000,1218484.807556,26917.000000
32768,2322607.724324,41432.000000,2241527.327491,79255.000000,2299416.958878,79255.000000,2322607.724324,41432.000000,2322607.724324,41432.000000,2322607.724324,41432.000000
512,1634135.362523,28910.000000,1574195.964888,28977.000000,1610582.292291,28910.000000,1634135.362523,28910.000000,1634135.362523,28910.000000,1634135.362523,28910.000000
8192,1900859.708392,29976.000000,1812245.727130,49072.000000,1842509.283727,45664.000000,1900859.708392,29976.000000,1900859.708392,29976.000000,1900859.708392,29976.000000
65536,3569234.767561,62256.000000,3459827.237945,62256.000000,3523816.859776,62256.000000,3569234.767561,62256.000000,3569234.767561,62256.000000,3569234.767561,62256.000000
