arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
38,500.000000,200,58255818.622279,58255818.622279,58255818.622279,58255818.622279,58255818.622279,58255818.622279,58255818.622279,58255818.622279
38,100.000000,50,8671784.972616,8671784.972616,8671784.972616,8671784.972616,8671784.972616,8671784.972616,8671784.972616,8671784.972616
38,2000.000000,800,244681226.871973,244681226.871973,244681226.871973,244681226.871973,244681226.871973,244681226.871973,244681226.871973,244681226.871973
38,8.500000,262144,10446148.377983,10446148.377983,10446148.377983,10446148.377983,10446148.377983,10446148.377983,10446148.377983,10446148.377983
38,9.800000,32768,19637121.423204,19570492.506277,19570492.506277,19637121.423204,19637121.423204,19570492.506277,19570492.506277,19570492.506277
38,12.400000,4096,39267887.432449,39273711.333590,39273711.333590,39273711.333590,39273711.333590,39273711.333590,39273711.333590,39273711.333590
38,18.900000,512,73538924.079513,74087893.103450,74087893.103450,74087893.103450,74087893.103450,74087893.103450,74087893.103450,74087893.103450
38,60.000000,24,103830389.117433,104248108.248855,104248108.248855,104248108.248855,104248108.248855,104248108.248855,104248108.248855,104248108.248855
38,60.000000,18,104832389.504947,104832389.504947,104832389.504947,104832389.504947,104832389.504947,104832389.504947,104832389.504947,104832389.504947
38,60.000000,12,102783332.948454,102783332.948454,102783332.948454,102783332.948454,102783332.948454,102783332.948454,102783332.948454,102783332.948454
38,56.300000,64,104306984.086304,104306984.086304,104306984.086304,104306984.086304,104306984.086304,104306984.086304,104306984.086304,104306984.086304
