arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
22,500.000000,200,59634552.024362,59634552.024362,59634552.024362,59634552.024362,59634552.024362,59634552.024362,59634552.024362,59634552.024362
22,100.000000,50,9910155.310954,9910155.310954,9910155.310954,9910155.310954,9910155.310954,9910155.310954,9910155.310954,9910155.310954
22,2000.000000,800,240696555.848822,240696555.848822,240696555.848822,240696555.848822,240696555.848822,240696555.848822,240696555.848822,240696555.848822
22,8.500000,262144,34190537.826289,34265071.269210,34190537.826289,34190537.826289,34190537.826289,34190537.826289,34190537.826289,34190537.826289
22,9.800000,32768,48228772.090189,48228772.090189,48228772.090189,48228772.090189,48228772.090189,48228772.090189,48228772.090189,48228772.090189
22,12.400000,4096,70291690.627445,70291690.627445,70291690.627445,70291690.627445,70291690.627445,70291690.627445,70291690.627445,70291690.627445
22,18.900000,512,114713757.644069,114713757.644069,114713757.644069,114713757.644069,114713757.644069,114713757.644069,114713757.644069,114713757.644069
22,60.000000,24,170681821.115874,171131497.129647,171320952.639883,171469311.039318,171445838.055989,171495858.740614,171495858.740614,171495858.740614
22,60.000000,18,172502073.965574,171398971.898745,173549535.314997,174412394.437119,175915005.757109,177998375.911830,177997803.315334,176323092.363193
22,60.000000,12,178120482.310740,178298566.183321,178298566.183321,178298555.044902,178298555.044902,178298566.183321,178298566.183321,178298566.183321
22,56.300000,64,178423177.462000,178423177.462000,178423177.462000,178423177.462000,178423177.462000,178423177.462000,178423177.462000,178423177.462000
