arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
34,100.000000,50,8857643.649749,8857643.649749,8857643.649749,8857643.649749,8857643.649749,8857643.649749,8857643.649749,8857643.649749
34,2000.000000,800,241564000.550921,241564000.550921,241564000.550921,241564000.550921,241564000.550921,241564000.550921,241564000.550921,241564000.550921
34,500.000000,200,58121351.893348,58121351.893348,58121351.893348,58121351.893348,58121351.893348,58121351.893348,58121351.893348,58121351.893348
34,8.500000,262144,18106962.865568,18106962.865568,18106962.865568,18106962.865568,18106962.865568,18106962.865568,18106962.865568,18106962.865568
34,9.800000,32768,25691037.050258,25494528.079729,25494528.079729,25509071.318595,25509071.318595,25494528.079729,25494528.079729,25494528.079729
34,12.400000,4096,45022731.987135,44992196.827586,44992196.827586,44992196.827586,44992196.827586,44992196.827586,44992196.827586,44992196.827586
34,18.900000,512,83202010.422431,83202010.422431,83202010.422431,83202010.422431,83202010.422431,83202010.422431,83202010.422431,83202010.422431
34,60.000000,24,116732403.292955,122842372.856482,123184484.405749,123184484.405749,123184484.405749,123184484.405749,123184484.405749,123184484.405749
34,60.000000,18,121139731.115019,121504945.491168,121504945.491168,121504945.491168,121504945.491168,121504945.491168,121504945.491168,121504945.491168
34,60.000000,12,122866419.754316,122866419.754316,122866419.754316,122866419.754316,122866419.754316,122866419.754316,122866419.754316,122866419.754316
34,56.300000,64,121885400.571515,121885400.571515,121885400.571515,121885400.571515,121885400.571515,121885400.571515,121885400.571515,121885400.571515
