arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
24,500.000000,200,59060580.427810,59060580.427810,59060580.427810,59060580.427810,59060580.427810,59060580.427810,59060580.427810,59060580.427810
24,100.000000,50,9777980.486592,9777980.486592,9777980.486592,9777980.486592,9777980.486592,9777980.486592,9777980.486592,9777980.486592
24,2000.000000,800,244688257.761731,244688257.761731,244688257.761731,244688257.761731,244688257.761731,244688257.761731,244688257.761731,244688257.761731
24,8.500000,262144,32243948.400256,32175710.759310,32175710.759310,32175710.759310,32175710.759310,32175710.759310,32175710.759310,32175710.759310
24,9.800000,32768,44218575.141833,43245378.356021,43245378.356021,43245378.356021,43245378.356021,43245378.356021,43245378.356021,43245378.356021
24,12.400000,4096,63924001.877107,63924001.877107,63924001.877107,63924001.877107,63924001.877107,63924001.877107,63924001.877107,63924001.877107
24,18.900000,512,108579845.777987,108579845.777987,108579845.777987,108579845.777987,108579845.777987,108579845.777987,108579845.777987,108579845.777987
24,60.000000,24,163970556.643534,164878117.945136,166009256.327107,166617397.998857,167375280.021568,167671718.593751,167671718.593751,167243576.625295
24,60.000000,18,164110964.145788,165074027.614715,166913503.756194,167796244.819395,167796017.074635,167796244.819395,167796244.819395,167796244.819395
24,60.000000,12,169031922.031863,169031922.031863,169031922.031863,169031922.031863,169031922.031863,169031922.031863,169031922.031863,169031922.031863
24,56.300000,64,167414352.467025,167414352.467025,167414352.467025,167414352.467025,167414352.467025,167414352.467025,167414352.467025,167414352.467025
