arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
38,500.000000,200,57443840.707432,57443840.707432,57443840.707432,57443840.707432,57443840.707432,57443840.707432,57443840.707432,57443840.707432
38,100.000000,50,8371938.888438,8411042.048415,8411042.048415,8411042.048415,8411042.048415,8411042.048415,8411042.048415,8411042.048415
38,2000.000000,800,242374967.830761,242374967.830761,242374967.830761,242374967.830761,242374967.830761,242374967.830761,242374967.830761,242374967.830761
38,9.800000,32768,18548900.905829,18653344.459518,18653344.459518,18653344.459518,18653344.459518,18653344.459518,18653344.459518,18653344.459518
38,12.400000,4096,37238006.103596,37274428.859012,37274428.859012,37274428.859012,37274428.859012,37274428.859012,37274428.859012,37274428.859012
38,8.500000,262144,14521785.109879,14521785.109879,14521785.109879,14521785.109879,14521785.109879,14521785.109879,14521785.109879,14521785.109879
38,18.900000,512,73988650.004010,74160467.633058,74160467.633058,74160467.633058,74160467.633058,74160467.633058,74160467.633058,74160467.633058
38,60.000000,24,104698991.717168,104778235.926972,104778235.926972,104778235.926972,104778235.926972,104778235.926972,104778235.926972,104778235.926972
38,60.000000,18,102622437.941402,102622437.941402,102622437.941402,102622437.941402,102622437.941402,102622437.941402,102622437.941402,102622437.941402
38,60.000000,12,104623090.280427,104623090.280427,104623090.280427,104623090.280427,104623090.280427,104623090.280427,104623090.280427,104623090.280427
38,56.300000,64,103567789.560619,103567789.560619,103567789.560619,103567789.560619,103567789.560619,103567789.560619,103567789.560619,103567789.560619
