arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
36,100.000000,50,8841857.507322,8841857.507322,8841857.507322,8841857.507322,8841857.507322,8841857.507322,8841857.507322,8841857.507322
36,500.000000,200,58398071.068492,58398071.068492,58398071.068492,58398071.068492,58398071.068492,58398071.068492,58398071.068492,58398071.068492
36,2000.000000,800,241995262.136111,241995262.136111,241995262.136111,241995262.136111,241995262.136111,241995262.136111,241995262.136111,241995262.136111
36,8.500000,262144,14982905.062597,14700307.808364,14700307.808364,14700307.808364,14700307.808364,14700307.808364,14700307.808364,14700307.808364
36,9.800000,32768,24197994.651954,24303596.116560,24237251.575154,24237251.575154,24237251.575154,24237251.575154,24237251.575154,24237251.575154
36,12.400000,4096,43174947.595091,43174947.595091,43174947.595091,43174947.595091,43174947.595091,43174947.595091,43174947.595091,43174947.595091
36,18.900000,512,79835539.017499,79865166.578192,79865166.578192,79865166.578192,79865166.578192,79865166.578192,79865166.578192,79865166.578192
36,60.000000,24,112209902.065557,113834698.351495,113957510.489658,113957482.433497,113957482.433497,113957510.489658,113957510.489658,113957510.489658
36,60.000000,18,112909921.312570,113069328.060091,113069328.060091,113069328.060091,113069328.060091,113069328.060091,113069328.060091,113069328.060091
36,60.000000,12,113421796.173908,113421796.173908,113421796.173908,113421796.173908,113421796.173908,113421796.173908,113421796.173908,113421796.173908
36,56.300000,64,112799175.795956,112799175.795956,112799175.795956,112799175.795956,112799175.795956,112799175.795956,112799175.795956,112799175.795956
