arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
36,100.000000,50,8714966.968771,8714966.968771,8714966.968771,8714966.968771,8714966.968771,8714966.968771,8714966.968771,8714966.968771
36,2000.000000,800,242581390.176861,242581390.176861,242581390.176861,242581390.176861,242581390.176861,242581390.176861,242581390.176861,242581390.176861
36,500.000000,200,57873676.400753,57873676.400753,57873676.400753,57873676.400753,57873676.400753,57873676.400753,57873676.400753,57873676.400753
36,8.500000,262144,13230914.171109,13176104.760516,13176104.760516,13176104.760516,13176104.760516,13176104.760516,13176104.760516,13176104.760516
36,9.800000,32768,24233836.247302,24145777.201090,24145777.201090,24145777.201090,24145777.201090,24145777.201090,24145777.201090,24145777.201090
36,12.400000,4096,43169485.443516,42893067.248750,42893067.248750,42893067.248750,42893067.248750,42893067.248750,42893067.248750,42893067.248750
36,18.900000,512,80527509.815900,80584448.671616,80584448.671616,80584448.671616,80584448.671616,80584448.671616,80584448.671616,80584448.671616
36,60.000000,24,112666735.085512,114161422.959629,114161422.959629,114161422.959629,114161422.959629,114161422.959629,114161422.959629,114161422.959629
36,60.000000,18,113390699.634331,113390699.634331,113390699.634331,113390699.634331,113390699.634331,113390699.634331,113390699.634331,113390699.634331
36,60.000000,12,113637057.446457,113637057.446457,113637057.446457,113637057.446457,113637057.446457,113637057.446457,113637057.446457,113637057.446457
36,56.300000,64,112016940.403040,112016940.403040,112016940.403040,112016940.403040,112016940.403040,112016940.403040,112016940.403040,112016940.403040
