arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
20,100.000000,50,9854718.518682,9854718.518682,9854718.518682,9854718.518682,9854718.518682,9854718.518682,9854718.518682,9854718.518682
20,2000.000000,800,246871592.839932,246871592.839932,246871592.839932,246871592.839932,246871592.839932,246871592.839932,246871592.839932,246871592.839932
20,500.000000,200,58800493.996169,58800493.996169,58800493.996169,58800493.996169,58800493.996169,58800493.996169,58800493.996169,58800493.996169
20,8.500000,262144,39559917.897942,39491339.431693,39491339.431693,39491339.431693,39491339.431693,39491339.431693,39491339.431693,39491339.431693
20,9.800000,32768,51001201.520759,50142251.699857,50142251.699857,50142251.699857,50142251.699857,50142251.699857,50142251.699857,50142251.699857
20,12.400000,4096,74464390.378650,74464390.378650,74464390.378650,74464390.378650,74464390.378650,74464390.378650,74464390.378650,74464390.378650
20,18.900000,512,118142821.925365,118142821.925365,118142821.925365,118142821.925365,118142821.925365,118142821.925365,118142821.925365,118142821.925365
20,60.000000,24,177537863.989974,177666309.941968,177666309.941968,177666309.941968,177666309.941968,177666309.941968,177666309.941968,177666309.941968
20,60.000000,18,182508885.396300,182982398.738327,183397322.794203,184118333.651211,182935116.642154,185415107.435111,185308300.133196,182612422.021098
20,60.000000,12,186616075.697331,187359516.488734,187426641.821723,187426632.423450,187426632.423450,187426641.821723,187426641.821723,187426641.821723
20,56.300000,64,187680902.906246,187680902.906246,187680902.906246,187680902.906246,187680902.906246,187680902.906246,187680902.906246,187680902.906246
