arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
40,100.000000,50,8333410.301966,8333410.301966,8333410.301966,8333410.301966,8333410.301966,8333410.301966,8333410.301966,8333410.301966
40,2000.000000,800,241807230.553074,241807230.553074,241807230.553074,241807230.553074,241807230.553074,241807230.553074,241807230.553074,241807230.553074
40,500.000000,200,57582792.023087,57582792.023087,57582792.023087,57582792.023087,57582792.023087,57582792.023087,57582792.023087,57582792.023087
40,9.800000,32768,18520454.275503,18520454.275503,18520454.275503,18520454.275503,18520454.275503,18520454.275503,18520454.275503,18520454.275503
40,8.500000,262144,10604792.091912,10668005.271143,10668005.271143,10668005.271143,10668005.271143,10668005.271143,10668005.271143,10668005.271143
40,12.400000,4096,34863463.894772,34812513.081408,34812513.081408,34812513.081408,34812513.081408,34812513.081408,34812513.081408,34812513.081408
40,18.900000,512,70710302.085125,70710823.194576,70738003.958087,70738003.958087,70738003.958087,70738003.958087,70738003.958087,70738003.958087
40,60.000000,24,96173426.443053,96190731.452477,96190731.452477,96190731.452477,96190731.452477,96190731.452477,96190731.452477,96190731.452477
40,60.000000,18,95203995.960803,95203995.960803,95203995.960803,95203995.960803,95203995.960803,95203995.960803,95203995.960803,95203995.960803
40,60.000000,12,94550660.113978,94550660.113978,94550660.113978,94550660.113978,94550660.113978,94550660.113978,94550660.113978,94550660.113978
40,56.300000,64,93992478.281526,93992478.281526,93992478.281526,93992478.281526,93992478.281526,93992478.281526,93992478.281526,93992478.281526
