arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
38,100.000000,50,8806216.915807,8806216.915807,8806216.915807,8806216.915807,8806216.915807,8806216.915807,8806216.915807,8806216.915807
38,2000.000000,800,243584462.491248,243584462.491248,243584462.491248,243584462.491248,243584462.491248,243584462.491248,243584462.491248,243584462.491248
38,500.000000,200,58328014.630913,58328014.630913,58328014.630913,58328014.630913,58328014.630913,58328014.630913,58328014.630913,58328014.630913
38,8.500000,262144,12279987.455465,12279987.455465,12279987.455465,12279987.455465,12279987.455465,12279987.455465,12279987.455465,12279987.455465
38,12.400000,4096,38401352.652666,38331975.719345,38348304.277938,38348304.277938,38348304.277938,38348304.277938,38348304.277938,38348304.277938
38,9.800000,32768,21357971.473789,21357971.473789,21357971.473789,21357971.473789,21357971.473789,21357971.473789,21357971.473789,21357971.473789
38,18.900000,512,74321628.468741,74480580.979198,74480580.979198,74480580.979198,74480580.979198,74480580.979198,74480580.979198,74480580.979198
38,60.000000,24,103115814.681254,103273265.832052,103273265.832052,103273265.832052,103273265.832052,103273265.832052,103273265.832052,103273265.832052
38,60.000000,18,104502683.872076,104502683.872076,104502683.872076,104502683.872076,104502683.872076,104502683.872076,104502683.872076,104502683.872076
38,60.000000,12,104284099.921437,104284099.921437,104284099.921437,104284099.921437,104284099.921437,104284099.921437,104284099.921437,104284099.921437
38,56.300000,64,103755220.224011,103755220.224011,103755220.224011,103755220.224011,103755220.224011,103755220.224011,103755220.224011,103755220.224011
