arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
26,500.000000,200,59712567.299325,59712567.299325,59712567.299325,59712567.299325,59712567.299325,59712567.299325,59712567.299325,59712567.299325
26,100.000000,50,9625298.899475,9625298.899475,9625298.899475,9625298.899475,9625298.899475,9625298.899475,9625298.899475,9625298.899475
26,2000.000000,800,241210598.474436,241210598.474436,241210598.474436,241210598.474436,241210598.474436,241210598.474436,241210598.474436,241210598.474436
26,8.500000,262144,29127224.829706,30803666.841872,29127224.829706,29127224.829706,29127224.829706,29127224.829706,29127224.829706,29127224.829706
26,9.800000,32768,40027263.248849,39983216.841336,39983216.841336,39983216.841336,39983216.841336,39983216.841336,39983216.841336,39983216.841336
26,12.400000,4096,61015447.337707,60725727.450363,60725727.450363,60725727.450363,60725727.450363,60725727.450363,60725727.450363,60725727.450363
26,18.900000,512,104781822.587445,104781822.587445,104781822.587445,104781822.587445,104781822.587445,104781822.587445,104781822.587445,104781822.587445
26,60.000000,24,151739577.644534,151678016.278571,151370659.630265,149790154.878448,148919819.321765,159262864.812012,159232357.464254,148846172.485306
26,60.000000,18,155544263.842621,157929768.298756,157985062.323865,157985051.327435,157984896.516892,157985062.323865,157985062.323865,157985062.323865
26,60.000000,12,159877662.409715,159877662.409715,159877662.409715,159877662.409715,159877662.409715,159877662.409715,159877662.409715,159877662.409715
26,56.300000,64,158985687.905466,158985687.905466,158985687.905466,158985687.905466,158985687.905466,158985687.905466,158985687.905466,158985687.905466
