arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
32,500.000000,200,58789979.514098,58789979.514098,58789979.514098,58789979.514098,58789979.514098,58789979.514098,58789979.514098,58789979.514098
32,100.000000,50,9088364.647596,9088364.647596,9088364.647596,9088364.647596,9088364.647596,9088364.647596,9088364.647596,9088364.647596
32,2000.000000,800,243383864.946160,243383864.946160,243383864.946160,243383864.946160,243383864.946160,243383864.946160,243383864.946160,243383864.946160
32,8.500000,262144,20551482.960063,20551482.960063,20551482.960063,20551482.960063,20551482.960063,20551482.960063,20551482.960063,20551482.960063
32,12.400000,4096,48652925.368794,48652925.368794,48652925.368794,48652925.368794,48652925.368794,48652925.368794,48652925.368794,48652925.368794
32,9.800000,32768,29357643.951737,29357643.951737,29357643.951737,29357643.951737,29357643.951737,29357643.951737,29357643.951737,29357643.951737
32,18.900000,512,88735311.799425,88733377.977464,88733377.977464,88733377.977464,88733377.977464,88733377.977464,88733377.977464,88733377.977464
32,60.000000,24,128104855.009989,132197618.918428,132724503.290187,132724464.314420,132724464.314420,132724503.290187,132724503.290187,132724503.290187
32,60.000000,18,130090002.885526,130090002.885526,130090002.885526,130090002.885526,130090002.885526,130090002.885526,130090002.885526,130090002.885526
32,60.000000,12,131392333.156259,131392333.156259,131392333.156259,131392333.156259,131392333.156259,131392333.156259,131392333.156259,131392333.156259
32,56.300000,64,132458623.397906,132458623.397906,132458623.397906,132458623.397906,132458623.397906,132458623.397906,132458623.397906,132458623.397906
