arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
32,100.000000,50,9174517.522648,9174517.522648,9174517.522648,9174517.522648,9174517.522648,9174517.522648,9174517.522648,9174517.522648
32,2000.000000,800,243922906.803985,243922906.803985,243922906.803985,243922906.803985,243922906.803985,243922906.803985,243922906.803985,243922906.803985
32,500.000000,200,58419037.487317,58419037.487317,58419037.487317,58419037.487317,58419037.487317,58419037.487317,58419037.487317,58419037.487317
32,8.500000,262144,18512918.078432,18512918.078432,18512918.078432,18512918.078432,18512918.078432,18512918.078432,18512918.078432,18512918.078432
32,9.800000,32768,27194417.767940,27053546.531076,27053546.531076,27053546.531076,27053546.531076,27053546.531076,27053546.531076,27053546.531076
32,12.400000,4096,49371329.278257,49335618.604262,49335618.604262,49335618.604262,49335618.604262,49335618.604262,49335618.604262,49335618.604262
32,18.900000,512,87304914.000113,87304914.000113,87304914.000113,87304914.000113,87304914.000113,87304914.000113,87304914.000113,87304914.000113
32,60.000000,24,127334998.056853,129617346.265563,131179487.491468,131179487.491468,131179371.960964,131179487.491468,131179487.491468,131179487.491468
32,60.000000,18,133047549.592199,133047549.592199,133047549.592199,133047549.592199,133047549.592199,133047549.592199,133047549.592199,133047549.592199
32,60.000000,12,132903309.907304,132903309.907304,132903309.907304,132903309.907304,132903309.907304,132903309.907304,132903309.907304,132903309.907304
32,56.300000,64,131163064.692518,131163064.692518,131163064.692518,131163064.692518,131163064.692518,131163064.692518,131163064.692518,131163064.692518
