arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
28,100.000000,50,9359705.457102,9359705.457102,9359705.457102,9359705.457102,9359705.457102,9359705.457102,9359705.457102,9359705.457102
28,500.000000,200,58268110.534030,58268110.534030,58268110.534030,58268110.534030,58268110.534030,58268110.534030,58268110.534030,58268110.534030
28,2000.000000,800,243483393.826112,243483393.826112,243483393.826112,243483393.826112,243483393.826112,243483393.826112,243483393.826112,243483393.826112
28,8.500000,262144,25181768.973850,25158710.497169,25158710.497169,25158710.497169,25158710.497169,25158710.497169,25158710.497169,25158710.497169
28,9.800000,32768,36825075.055609,36788433.083588,36788433.083588,36788433.083588,36788433.083588,36788433.083588,36788433.083588,36788433.083588
28,12.400000,4096,56891157.011964,56909691.113935,56909691.113935,56909691.113935,56909691.113935,56909691.113935,56909691.113935,56909691.113935
28,18.900000,512,99534396.721430,99552208.647594,99552208.647594,99552208.647594,99552208.647594,99552208.647594,99552208.647594,99552208.647594
28,60.000000,24,143572262.240896,143865369.713131,145808323.674907,148015687.448446,150278934.396185,150279579.809877,150279311.477363,150198488.518452
28,60.000000,18,149696358.692906,150981835.448172,150981835.448172,150981835.448172,150981835.448172,150981835.448172,150981835.448172,150981835.448172
28,60.000000,12,150665668.182212,150665668.182212,150665668.182212,150665668.182212,150665668.182212,150665668.182212,150665668.182212,150665668.182212
28,56.300000,64,149349655.929130,149349655.929130,149349655.929130,149349655.929130,149349655.929130,149349655.929130,149349655.929130,149349655.929130
