arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
26,500.000000,200,59523104.432379,59523104.432379,59523104.432379,59523104.432379,59523104.432379,59523104.432379,59523104.432379,59523104.432379
26,100.000000,50,9637599.662767,9637599.662767,9637599.662767,9637599.662767,9637599.662767,9637599.662767,9637599.662767,9637599.662767
26,2000.000000,800,241392477.235804,241392477.235804,241392477.235804,241392477.235804,241392477.235804,241392477.235804,241392477.235804,241392477.235804
26,8.500000,262144,26888715.553900,26923885.976372,26935970.755008,26935970.755008,26935970.755008,26935970.755008,26935970.755008,26935970.755008
26,9.800000,32768,40419246.054715,40423847.655969,40423847.655969,40423847.655969,40423847.655969,40423847.655969,40423847.655969,40423847.655969
26,12.400000,4096,59065380.432723,59059473.528106,59059473.528106,59059473.528106,59059473.528106,59059473.528106,59059473.528106,59059473.528106
26,18.900000,512,105122403.767350,105122403.767350,105122403.767350,105122403.767350,105122403.767350,105122403.767350,105122403.767350,105122403.767350
26,60.000000,24,153830481.646310,152500962.204361,151802909.990997,150516958.973343,149643292.554744,160314510.405954,158472810.371062,149482923.248284
26,60.000000,18,154512952.728801,158643286.639780,160092185.395480,160092185.395480,160092132.722727,160092185.395480,160092185.395480,160092185.395480
26,60.000000,12,160252945.718346,160252945.718346,160252945.718346,160252945.718346,160252945.718346,160252945.718346,160252945.718346,160252945.718346
26,56.300000,64,159998372.392046,159998372.392046,159998372.392046,159998372.392046,159998372.392046,159998372.392046,159998372.392046,159998372.392046
