arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
34,100.000000,50,9004512.837962,9004512.837962,9004512.837962,9004512.837962,9004512.837962,9004512.837962,9004512.837962,9004512.837962
34,2000.000000,800,242214969.213052,242214969.213052,242214969.213052,242214969.213052,242214969.213052,242214969.213052,242214969.213052,242214969.213052
34,500.000000,200,57574162.144593,57574162.144593,57574162.144593,57574162.144593,57574162.144593,57574162.144593,57574162.144593,57574162.144593
34,8.500000,262144,17375372.345377,17357131.417988,17357131.417988,17357131.417988,17357131.417988,17357131.417988,17357131.417988,17357131.417988
34,9.800000,32768,25904348.132582,25751653.380338,25751653.380338,25751653.380338,25751653.380338,25751653.380338,25751653.380338,25751653.380338
34,12.400000,4096,43087473.834562,43177882.157914,43177882.157914,43177882.157914,43177882.157914,43177882.157914,43177882.157914,43177882.157914
34,18.900000,512,85366013.431289,85366013.431289,85366013.431289,85366013.431289,85366013.431289,85366013.431289,85366013.431289,85366013.431289
34,60.000000,24,119786903.330877,121866374.484414,122526388.796053,122526388.796053,122526388.796053,122526388.796053,122526388.796053,122526388.796053
34,60.000000,18,122178818.012752,122231870.428042,122231870.428042,122231870.428042,122231870.428042,122231870.428042,122231870.428042,122231870.428042
34,60.000000,12,123856928.725122,123856928.725122,123856928.725122,123856928.725122,123856928.725122,123856928.725122,123856928.725122,123856928.725122
34,56.300000,64,123241720.393350,123241720.393350,123241720.393350,123241720.393350,123241720.393350,123241720.393350,123241720.393350,123241720.393350
