arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
34,2000.000000,800,244114765.745173,244114765.745173,244114765.745173,244114765.745173,244114765.745173,244114765.745173,244114765.745173,244114765.745173
34,500.000000,200,57988665.054893,57988665.054893,57988665.054893,57988665.054893,57988665.054893,57988665.054893,57988665.054893,57988665.054893
34,100.000000,50,9142357.677395,9142357.677395,9142357.677395,9142357.677395,9142357.677395,9142357.677395,9142357.677395,9142357.677395
34,8.500000,262144,17761162.837746,17761162.837746,17761162.837746,17761162.837746,17761162.837746,17761162.837746,17761162.837746,17761162.837746
34,12.400000,4096,46174404.349717,46174404.349717,46174404.349717,46174404.349717,46174404.349717,46174404.349717,46174404.349717,46174404.349717
34,9.800000,32768,27576684.664644,26518106.001386,26518106.001386,26518106.001386,26518106.001386,26518106.001386,26518106.001386,26518106.001386
34,18.900000,512,83360445.018282,83362184.398254,83362184.398254,83362184.398254,83362184.398254,83362184.398254,83362184.398254,83362184.398254
34,60.000000,24,119808026.979144,121824702.477798,122582010.959035,122866593.822133,122866180.083692,122866593.822133,122866593.822133,122866593.822133
34,60.000000,18,122380119.515345,122659880.718694,122659880.718694,122659880.718694,122659880.718694,122659880.718694,122659880.718694,122659880.718694
34,60.000000,12,121579431.144052,121579431.144052,121579431.144052,121579431.144052,121579431.144052,121579431.144052,121579431.144052,121579431.144052
34,56.300000,64,121551608.833136,121551608.833136,121551608.833136,121551608.833136,121551608.833136,121551608.833136,121551608.833136,121551608.833136
