arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
22,2000.000000,800,245152637.289574,245152637.289574,245152637.289574,245152637.289574,245152637.289574,245152637.289574,245152637.289574,245152637.289574
22,100.000000,50,9625675.301205,9625675.301205,9625675.301205,9625675.301205,9625675.301205,9625675.301205,9625675.301205,9625675.301205
22,500.000000,200,58778942.603610,58778942.603610,58778942.603610,58778942.603610,58778942.603610,58778942.603610,58778942.603610,58778942.603610
22,8.500000,262144,34987093.476376,34987093.476376,34987093.476376,34987093.476376,34987093.476376,34987093.476376,34987093.476376,34987093.476376
22,9.800000,32768,47051031.325167,47051031.325167,47051031.325167,47051031.325167,47051031.325167,47051031.325167,47051031.325167,47051031.325167
22,12.400000,4096,68341221.527709,68341221.527709,68341221.527709,68341221.527709,68341221.527709,68341221.527709,68341221.527709,68341221.527709
22,18.900000,512,114776526.197504,114776526.197504,114776526.197504,114776526.197504,114776526.197504,114776526.197504,114776526.197504,114776526.197504
22,60.000000,24,171739048.847209,172368797.938113,172543233.303885,172543233.303885,172521851.597390,172543233.303885,172543233.303885,172543233.303885
22,60.000000,18,172342407.479820,172315612.845879,170294541.975383,169411866.097641,174907174.234915,177282248.698268,177282248.698268,175208561.545768
22,60.000000,12,177833409.503746,178055305.067169,178055305.067169,178055305.067169,178055305.067169,178055305.067169,178055305.067169,178055305.067169
22,56.300000,64,177836567.693035,177836567.693035,177836567.693035,177836567.693035,177836567.693035,177836567.693035,177836567.693035,177836567.693035
