arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
32,2000.000000,800,241127295.053979,241127295.053979,241127295.053979,241127295.053979,241127295.053979,241127295.053979,241127295.053979,241127295.053979
32,100.000000,50,9159854.294952,9159854.294952,9159854.294952,9159854.294952,9159854.294952,9159854.294952,9159854.294952,9159854.294952
32,500.000000,200,58001540.196663,58001540.196663,58001540.196663,58001540.196663,58001540.196663,58001540.196663,58001540.196663,58001540.196663
32,8.500000,262144,20606967.530670,19642909.583815,19642909.583815,19642909.583815,19642909.583815,19642909.583815,19642909.583815,19642909.583815
32,9.800000,32768,30049123.414428,29917829.205812,29917829.205812,29917829.205812,29917829.205812,29917829.205812,29917829.205812,29917829.205812
32,12.400000,4096,49549335.390136,49549335.390136,49549335.390136,49549335.390136,49549335.390136,49549335.390136,49549335.390136,49549335.390136
32,18.900000,512,89997298.527751,89997298.527751,89997298.527751,89997298.527751,89997298.527751,89997298.527751,89997298.527751,89997298.527751
32,60.000000,24,127849811.972274,130449235.958856,131726777.690619,131930116.866835,131929809.413831,131930116.866835,131930116.866835,131930116.866835
32,60.000000,18,132134013.752806,132177869.260226,132177869.260226,132177869.260226,132177869.260226,132177869.260226,132177869.260226,132177869.260226
32,60.000000,12,132973319.058302,132973319.058302,132973319.058302,132973319.058302,132973319.058302,132973319.058302,132973319.058302,132973319.058302
32,56.300000,64,132413343.511591,132413343.511591,132413343.511591,132413343.511591,132413343.511591,132413343.511591,132413343.511591,132413343.511591
