arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
22,100.000000,50,9884615.612711,9884615.612711,9884615.612711,9884615.612711,9884615.612711,9884615.612711,9884615.612711,9884615.612711
22,2000.000000,800,245053748.692588,245053748.692588,245053748.692588,245053748.692588,245053748.692588,245053748.692588,245053748.692588,245053748.692588
22,500.000000,200,59822878.006480,59822878.006480,59822878.006480,59822878.006480,59822878.006480,59822878.006480,59822878.006480,59822878.006480
22,8.500000,262144,36018989.711573,35960110.673999,35960110.673999,35960110.673999,35960110.673999,35960110.673999,35960110.673999,35960110.673999
22,9.800000,32768,48478882.014138,48449627.812755,48449627.812755,48449627.812755,48449627.812755,48449627.812755,48449627.812755,48449627.812755
22,12.400000,4096,70788308.394685,70788308.394685,70788308.394685,70788308.394685,70788308.394685,70788308.394685,70788308.394685,70788308.394685
22,18.900000,512,113210269.041072,113210269.041072,113210269.041072,113210269.041072,113210269.041072,113210269.041072,113210269.041072,113210269.041072
22,60.000000,24,171427886.622823,171823674.821852,172231070.666859,172301128.179033,172275097.201499,172301128.179033,172301128.179033,172301128.179033
22,60.000000,18,172624508.626637,172650918.079736,173065723.782029,174137127.679828,176267243.675745,177490143.064991,177490075.171855,176148326.202627
22,60.000000,12,177174431.535062,177517149.316703,177517149.316703,177517149.316703,177517103.762785,177517149.316703,177517149.316703,177517149.316703
22,56.300000,64,177380795.135410,177380795.135410,177380795.135410,177380795.135410,177380795.135410,177380795.135410,177380795.135410,177380795.135410
