arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
26,100.000000,50,9576765.765737,9576765.765737,9576765.765737,9576765.765737,9576765.765737,9576765.765737,9576765.765737,9576765.765737
26,500.000000,200,58179160.297191,58179160.297191,58179160.297191,58179160.297191,58179160.297191,58179160.297191,58179160.297191,58179160.297191
26,2000.000000,800,242279250.693126,242279250.693126,242279250.693126,242279250.693126,242279250.693126,242279250.693126,242279250.693126,242279250.693126
26,8.500000,262144,29516960.864802,29516960.864802,29516960.864802,29516960.864802,29516960.864802,29516960.864802,29516960.864802,29516960.864802
26,9.800000,32768,40552275.077293,40528877.628892,40528877.628892,40528877.628892,40528877.628892,40528877.628892,40528877.628892,40528877.628892
26,12.400000,4096,60509861.300586,60509861.300586,60509861.300586,60509861.300586,60509861.300586,60509861.300586,60509861.300586,60509861.300586
26,18.900000,512,102710891.934520,102725295.437150,102710891.934520,102710891.934520,102710891.934520,102710891.934520,102710891.934520,102710891.934520
26,60.000000,24,152172632.404849,151890156.012380,151842884.222092,151954187.451968,148940859.230427,159709384.766461,159628132.072762,148833237.261351
26,60.000000,18,155367378.018233,157029713.574936,157583135.867456,157583135.867456,157583135.867456,157583135.867456,157583135.867456,157583135.867456
26,60.000000,12,159301749.225962,159301749.225962,159301749.225962,159301749.225962,159301749.225962,159301749.225962,159301749.225962,159301749.225962
26,56.300000,64,159832775.282271,159832775.282271,159832775.282271,159832775.282271,159832775.282271,159832775.282271,159832775.282271,159832775.282271
