arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
26,100.000000,50,9635779.028531,9635779.028531,9635779.028531,9635779.028531,9635779.028531,9635779.028531,9635779.028531,9635779.028531
26,500.000000,200,59048205.611468,59048205.611468,59048205.611468,59048205.611468,59048205.611468,59048205.611468,59048205.611468,59048205.611468
26,2000.000000,800,243486556.644917,243486556.644917,243486556.644917,243486556.644917,243486556.644917,243486556.644917,243486556.644917,243486556.644917
26,8.500000,262144,27987823.370785,27987823.370785,27987823.370785,27987823.370785,27987823.370785,27987823.370785,27987823.370785,27987823.370785
26,9.800000,32768,40918475.651602,40918475.651602,40918475.651602,40918475.651602,40918475.651602,40918475.651602,40918475.651602,40918475.651602
26,12.400000,4096,61386424.848477,61386424.848477,61386424.848477,61386424.848477,61386424.848477,61386424.848477,61386424.848477,61386424.848477
26,18.900000,512,103870226.397089,103870226.397089,103870226.397089,103870226.397089,103870226.397089,103870226.397089,103870226.397089,103870226.397089
26,60.000000,24,151644864.886143,151287732.076177,151116548.097440,151175184.026861,152823864.046924,158744134.786325,158739611.344988,153130295.418787
26,60.000000,18,155701137.072791,157447061.124368,158318016.958206,158669737.285780,158669545.380886,158669763.717800,158669763.717800,158669763.717800
26,60.000000,12,158488570.825985,158488570.825985,158488570.825985,158488570.825985,158488570.825985,158488570.825985,158488570.825985,158488570.825985
26,56.300000,64,159182344.626749,159182344.626749,159182344.626749,159182344.626749,159182344.626749,159182344.626749,159182344.626749,159182344.626749
