arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
20,100.000000,50,10089736.339969,10089736.339969,10089736.339969,10089736.339969,10089736.339969,10089736.339969,10089736.339969,10089736.339969
20,2000.000000,800,245817009.243085,245817009.243085,245817009.243085,245817009.243085,245817009.243085,245817009.243085,245817009.243085,245817009.243085
20,500.000000,200,59154262.040657,59154262.040657,59154262.040657,59154262.040657,59154262.040657,59154262.040657,59154262.040657,59154262.040657
20,9.800000,32768,50653058.852479,50653058.852479,50653058.852479,50653058.852479,50653058.852479,50653058.852479,50653058.852479,50653058.852479
20,8.500000,262144,40071128.328768,39889236.630218,39889236.630218,39889236.630218,39889236.630218,39889236.630218,39889236.630218,39889236.630218
20,12.400000,4096,74534193.791493,74534193.791493,74534193.791493,74534193.791493,74534193.791493,74534193.791493,74534193.791493,74534193.791493
20,18.900000,512,118116998.801715,118116998.801715,118116998.801715,118116998.801715,118116998.801715,118116998.801715,118116998.801715,118116998.801715
20,60.000000,24,178222203.738410,178313155.850394,178313155.850394,178285998.167840,178285998.167840,178313155.850394,178313155.850394,178313155.850394
20,60.000000,18,181926899.438987,182534504.388201,182821012.601598,183254622.483210,183524690.272838,185485778.327385,184563541.782759,183698260.980285
20,60.000000,12,185727700.870455,186472422.171894,186490569.541819,186490569.541819,186490569.541819,186490569.541819,186490569.541819,186490569.541819
20,56.300000,64,186998166.751733,186998166.751733,186998166.751733,186998166.751733,186998166.751733,186998166.751733,186998166.751733,186998166.751733
