arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
20,100.000000,50,9954800.376881,9954800.376881,9954800.376881,9954800.376881,9954800.376881,9954800.376881,9954800.376881,9954800.376881
20,500.000000,200,60203805.520125,60203805.520125,60203805.520125,60203805.520125,60203805.520125,60203805.520125,60203805.520125,60203805.520125
20,2000.000000,800,246717389.844180,246717389.844180,246717389.844180,246717389.844180,246717389.844180,246717389.844180,246717389.844180,246717389.844180
20,8.500000,262144,39891305.871537,39888738.580262,39888738.580262,39888738.580262,39888738.580262,39888738.580262,39888738.580262,39888738.580262
20,9.800000,32768,52186486.866687,52060260.260388,52060260.260388,52060260.260388,52060260.260388,52060260.260388,52060260.260388,52060260.260388
20,12.400000,4096,74434386.721334,74434386.721334,74434386.721334,74434386.721334,74434386.721334,74434386.721334,74434386.721334,74434386.721334
20,18.900000,512,118995247.507646,118995247.507646,118995247.507646,118995247.507646,118995247.507646,118995247.507646,118995247.507646,118995247.507646
20,60.000000,24,175666343.247478,175962119.873245,175991637.345973,175991637.345973,175991637.345973,175991637.345973,175991637.345973,175991637.345973
20,60.000000,18,182156375.695853,182479316.506988,183259256.066486,183701284.480651,184271358.920080,185343700.153668,185219841.422652,183966162.179513
20,60.000000,12,186434677.676788,186972713.480784,187193248.821378,187193248.821378,187193248.821378,187193248.821378,187193248.821378,187193248.821378
20,56.300000,64,187280358.795701,187280358.795701,187280358.795701,187280358.795701,187280358.795701,187280358.795701,187280358.795701,187280358.795701
