arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
40,2000.000000,800,242727060.431205,242727060.431205,242727060.431205,242727060.431205,242727060.431205,242727060.431205,242727060.431205,242727060.431205
40,500.000000,200,57357493.943277,57357493.943277,57357493.943277,57357493.943277,57357493.943277,57357493.943277,57357493.943277,57357493.943277
40,100.000000,50,8564051.963984,8695216.350445,8695216.350445,8695216.350445,8695216.350445,8695216.350445,8695216.350445,8695216.350445
40,9.800000,32768,17625450.814776,17754685.321784,17754685.321784,17754685.321784,17754685.321784,17754685.321784,17754685.321784,17754685.321784
40,8.500000,262144,10125512.134596,10125512.134596,10125512.134596,10125512.134596,10125512.134596,10125512.134596,10125512.134596,10125512.134596
40,12.400000,4096,35024270.269165,35135660.518701,35024270.269165,35024270.269165,35024270.269165,35024270.269165,35024270.269165,35024270.269165
40,18.900000,512,71365384.049347,71384444.034212,71523092.889282,71523092.889282,71523092.889282,71523092.889282,71523092.889282,71523092.889282
40,60.000000,24,94892237.280029,94892237.280029,94892237.280029,94892237.280029,94892237.280029,94892237.280029,94892237.280029,94892237.280029
40,60.000000,18,93858197.024911,93858197.024911,93858197.024911,93858197.024911,93858197.024911,93858197.024911,93858197.024911,93858197.024911
40,60.000000,12,94792050.652648,94792050.652648,94792050.652648,94792050.652648,94792050.652648,94792050.652648,94792050.652648,94792050.652648
40,56.300000,64,94542727.519095,94542727.519095,94542727.519095,94542727.519095,94542727.519095,94542727.519095,94542727.519095,94542727.519095
