arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
28,100.000000,50,9332579.706414,9332579.706414,9332579.706414,9332579.706414,9332579.706414,9332579.706414,9332579.706414,9332579.706414
28,2000.000000,800,245888267.776879,245888267.776879,245888267.776879,245888267.776879,245888267.776879,245888267.776879,245888267.776879,245888267.776879
28,500.000000,200,58457990.062576,58457990.062576,58457990.062576,58457990.062576,58457990.062576,58457990.062576,58457990.062576,58457990.062576
28,9.800000,32768,37414595.343852,37414595.343852,37414595.343852,37414595.343852,37414595.343852,37414595.343852,37414595.343852,37414595.343852
28,8.500000,262144,26885512.374066,26379055.860311,26379055.860311,26379055.860311,26379055.860311,26379055.860311,26379055.860311,26379055.860311
28,12.400000,4096,58091409.071400,57773649.316769,57773649.316769,57773649.316769,57773649.316769,57773649.316769,57773649.316769,57773649.316769
28,18.900000,512,98111788.691099,98111788.691099,98111788.691099,98111788.691099,98111788.691099,98111788.691099,98111788.691099,98111788.691099
28,60.000000,24,143597051.468696,143874702.480364,145331520.614486,147883666.230975,150562507.741139,150563041.504938,150563041.504938,150562624.043902
28,60.000000,18,147937528.806249,149736439.605412,149744746.793985,149744726.652552,149744726.652552,149744746.793985,149744746.793985,149744746.793985
28,60.000000,12,149281432.013755,149281432.013755,149281432.013755,149281432.013755,149281432.013755,149281432.013755,149281432.013755,149281432.013755
28,56.300000,64,149780395.834698,149780395.834698,149780395.834698,149780395.834698,149780395.834698,149780395.834698,149780395.834698,149780395.834698
