arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
38,100.000000,50,8666706.085384,8666706.085384,8666706.085384,8666706.085384,8666706.085384,8666706.085384,8666706.085384,8666706.085384
38,2000.000000,800,241485259.881316,241485259.881316,241485259.881316,241485259.881316,241485259.881316,241485259.881316,241485259.881316,241485259.881316
38,500.000000,200,57759336.751062,57759336.751062,57759336.751062,57759336.751062,57759336.751062,57759336.751062,57759336.751062,57759336.751062
38,9.800000,32768,20432582.092744,20454379.286447,20454379.286447,20454379.286447,20454379.286447,20454379.286447,20454379.286447,20454379.286447
38,8.500000,262144,12727118.788463,12768281.598810,12768281.598810,12768281.598810,12768281.598810,12768281.598810,12768281.598810,12768281.598810
38,12.400000,4096,37883975.901914,37913174.609720,37753196.269689,37753196.269689,37753196.269689,37753196.269689,37753196.269689,37753196.269689
38,18.900000,512,74333032.176047,74568325.033902,74628595.626234,74628595.626234,74628595.626234,74628595.626234,74628595.626234,74628595.626234
38,60.000000,24,100516469.973761,101710102.646815,101710102.646815,101710102.646815,101710102.646815,101710102.646815,101710102.646815,101710102.646815
38,60.000000,18,103492504.109255,103492504.109255,103492504.109255,103492504.109255,103492504.109255,103492504.109255,103492504.109255,103492504.109255
38,60.000000,12,103535541.756833,103535541.756833,103535541.756833,103535541.756833,103535541.756833,103535541.756833,103535541.756833,103535541.756833
38,56.300000,64,104022287.701577,104022287.701577,104022287.701577,104022287.701577,104022287.701577,104022287.701577,104022287.701577,104022287.701577
