arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
38,100.000000,50,8678523.225714,8707167.950753,8707167.950753,8707167.950753,8707167.950753,8707167.950753,8707167.950753,8707167.950753
38,500.000000,200,58277406.163557,58277406.163557,58277406.163557,58277406.163557,58277406.163557,58277406.163557,58277406.163557,58277406.163557
38,2000.000000,800,242110932.487041,242110932.487041,242110932.487041,242110932.487041,242110932.487041,242110932.487041,242110932.487041,242110932.487041
38,8.500000,262144,12720369.175838,12737688.717902,12737688.717902,12737688.717902,12737688.717902,12737688.717902,12737688.717902,12737688.717902
38,9.800000,32768,19924268.444850,19924268.444850,19924268.444850,19924268.444850,19924268.444850,19924268.444850,19924268.444850,19924268.444850
38,12.400000,4096,38954267.079123,38954267.079123,38954267.079123,38954267.079123,38954267.079123,38954267.079123,38954267.079123,38954267.079123
38,18.900000,512,74554845.654345,74698596.323735,74618102.195000,74747233.867282,74747233.867282,74618102.195000,74618102.195000,74618102.195000
38,60.000000,24,103513346.950386,104861712.440256,104861712.440256,104861712.440256,104861712.440256,104861712.440256,104861712.440256,104861712.440256
38,60.000000,18,102564648.172785,102564648.172785,102564648.172785,102564648.172785,102564648.172785,102564648.172785,102564648.172785,102564648.172785
38,60.000000,12,104944754.352080,104944754.352080,104944754.352080,104944754.352080,104944754.352080,104944754.352080,104944754.352080,104944754.352080
38,56.300000,64,101646104.431175,101646104.431175,101646104.431175,101646104.431175,101646104.431175,101646104.431175,101646104.431175,101646104.431175
