arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
40,100.000000,50,8043631.879950,8099145.869578,8076044.467634,8076044.467634,8076044.467634,8099145.869578,8099145.869578,8099145.869578
40,2000.000000,800,244410036.494178,244410036.494178,244410036.494178,244410036.494178,244410036.494178,244410036.494178,244410036.494178,244410036.494178
40,500.000000,200,57749317.495746,57749317.495746,57749317.495746,57749317.495746,57749317.495746,57749317.495746,57749317.495746,57749317.495746
40,8.500000,262144,8836142.855892,8836142.855892,8836142.855892,8836142.855892,8836142.855892,8836142.855892,8836142.855892,8836142.855892
40,9.800000,32768,16350647.115962,16350647.115962,16350647.115962,16350647.115962,16350647.115962,16350647.115962,16350647.115962,16350647.115962
40,12.400000,4096,36418094.805762,36442209.726063,36442209.726063,36442209.726063,36442209.726063,36442209.726063,36442209.726063,36442209.726063
40,18.900000,512,71409692.970444,71684089.681222,71684695.638634,71684695.638634,71684695.638634,71684695.638634,71684695.638634,71684695.638634
40,60.000000,24,93111650.872505,93579907.637633,93579907.637633,93579907.637633,93579907.637633,93579907.637633,93579907.637633,93579907.637633
40,60.000000,18,96709410.032417,96709410.032417,96709410.032417,96709410.032417,96709410.032417,96709410.032417,96709410.032417,96709410.032417
40,60.000000,12,95912839.871127,95912839.871127,95912839.871127,95912839.871127,95912839.871127,95912839.871127,95912839.871127,95912839.871127
40,56.300000,64,92166669.455395,92166669.455395,92166669.455395,92166669.455395,92166669.455395,92166669.455395,92166669.455395,92166669.455395
