arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
38,8.500000,262144,26116679.763971
38,9.800000,32768,43886605.135923
38,12.400000,4096,72642553.093729
38,18.900000,512,146219031.211468
38,56.300000,64,243156649.718845
38,60.000000,12,235909245.784613
38,60.000000,18,230303183.583042
38,60.000000,24,222982742.789723
