arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
40,8.500000,262144,22685817.265825
40,9.800000,32768,37185398.852375
40,12.400000,4096,63226157.631860
40,18.900000,512,134374889.215405
40,56.300000,64,236604349.850419
40,60.000000,12,230719507.808194
40,60.000000,18,224356889.247070
40,60.000000,24,215480328.824040
