arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
20,8.500000,262144,111393240.266521
20,9.800000,32768,136889427.575057
20,12.400000,4096,174352251.680806
20,18.900000,512,230881334.023501
20,56.300000,64,283980594.885205
20,60.000000,12,280788863.312371
20,60.000000,18,274720952.893327
20,60.000000,24,267843167.850533
