arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
28,8.500000,262144,56244853.989237
28,9.800000,32768,80296435.476213
28,12.400000,4096,120313054.211571
28,18.900000,512,190795227.918952
28,56.300000,64,269495452.748192
28,60.000000,12,264032908.296133
28,60.000000,18,257128026.114925
28,60.000000,24,251708245.552632
