arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
40,8.500000,262144,21458381.107364
40,9.800000,32768,34510156.039310
40,12.400000,4096,67430144.541138
40,18.900000,512,130894369.743618
40,56.300000,64,236799391.228005
40,60.000000,12,231437426.319523
40,60.000000,18,224691002.520596
40,60.000000,24,215685222.630815
