arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
38,8.500000,262144,24656068.676330
38,9.800000,32768,42628116.644199
38,12.400000,4096,75835070.584871
38,18.900000,512,142136728.831751
38,56.300000,64,243927892.633779
38,60.000000,12,237178483.794111
38,60.000000,18,230533218.697938
38,60.000000,24,222574668.911384
