arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
36,8.500000,262144,47100441.266451
36,9.800000,32768,46230935.350211
36,12.400000,4096,84315639.768382
36,18.900000,512,151669236.530430
36,56.300000,64,247955358.656757
36,60.000000,12,241925537.301399
36,60.000000,18,237406489.892433
36,60.000000,24,232291045.447157
