arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
36,8.500000,262144,29901114.448354
36,9.800000,32768,47153174.168186
36,12.400000,4096,83534726.605865
36,18.900000,512,153204118.640891
36,56.300000,64,247908356.551399
36,60.000000,12,243368884.667840
36,60.000000,18,236765902.627171
36,60.000000,24,227931590.999723
