arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
20,8.500000,262144,109283834.487809
20,9.800000,32768,137897279.619495
20,12.400000,4096,175386179.302935
20,18.900000,512,230922492.275432
20,56.300000,64,284840712.649832
20,60.000000,12,281039417.039562
20,60.000000,18,274063549.918523
20,60.000000,24,268446470.963922
