arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
34,8.500000,262144,39967400.332310
34,9.800000,32768,56393205.390914
34,12.400000,4096,88991668.700697
34,18.900000,512,164266593.985560
34,56.300000,64,255256765.414474
34,60.000000,12,249457036.890235
34,60.000000,18,241997079.894946
34,60.000000,24,235736155.359151
