arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
20,8.500000,262144,110474345.696817
20,9.800000,32768,134468635.213601
20,12.400000,4096,176394881.682840
20,18.900000,512,232578075.943349
20,56.300000,64,283866892.753002
20,60.000000,12,280775589.615936
20,60.000000,18,274243741.487256
20,60.000000,24,267318755.142952
