arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
22,8.500000,262144,104056702.538448
22,9.800000,32768,109333494.684440
22,12.400000,4096,161356961.568761
22,18.900000,512,222186467.446804
22,56.300000,64,279940208.314656
22,60.000000,12,276753192.963434
22,60.000000,18,271340927.056789
22,60.000000,24,263699676.521579
