arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
22,8.500000,262144,89811428.697955
22,9.800000,32768,124717767.321112
22,12.400000,4096,157762170.445658
22,18.900000,512,222364134.803740
22,56.300000,64,280678395.742547
22,60.000000,12,277073654.261520
22,60.000000,18,270004102.644508
22,60.000000,24,261984010.229865
