arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
22,8.500000,262144,104214178.346515
22,9.800000,32768,121190535.882207
22,12.400000,4096,157527067.804603
22,18.900000,512,220351155.181529
22,56.300000,64,280494204.785497
22,60.000000,12,277263664.235381
22,60.000000,18,273018542.738514
22,60.000000,24,263922725.524191
