arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
40,8.500000,262144,22911572.893738
40,9.800000,32768,35836422.308546
40,12.400000,4096,62389290.412837
40,18.900000,512,131283850.272403
40,56.300000,64,235874943.983294
40,60.000000,12,229951701.226027
40,60.000000,18,224320093.426833
40,60.000000,24,214728122.570629
