arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
22,8.500000,262144,88637739.255722
22,9.800000,32768,123953004.720915
22,12.400000,4096,162463913.467397
22,18.900000,512,221330135.833866
22,56.300000,64,280255846.627143
22,60.000000,12,276552340.557120
22,60.000000,18,271452825.367932
22,60.000000,24,264059265.342111
