arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
22,8.500000,262144,97066836.703171
22,9.800000,32768,120036859.808406
22,12.400000,4096,159055859.852120
22,18.900000,512,220178998.462618
22,56.300000,64,280170642.432675
22,60.000000,12,276738782.683921
22,60.000000,18,271112679.784697
22,60.000000,24,263916601.225896
