arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
34,8.500000,262144,42138853.412893
34,9.800000,32768,56758932.524408
34,12.400000,4096,90260906.607153
34,18.900000,512,162667037.481376
34,56.300000,64,254936757.299060
34,60.000000,12,247828353.380514
34,60.000000,18,243186979.627647
34,60.000000,24,234474419.845506
