arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
32,8.500000,262144,54711349.981242
32,9.800000,32768,69207908.851998
32,12.400000,4096,97619527.613930
32,18.900000,512,175609481.540098
32,56.300000,64,259887746.497884
32,60.000000,12,254098309.452593
32,60.000000,18,247842345.215622
32,60.000000,24,238813057.889221
