arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
36,8.500000,262144,31439639.216245
36,9.800000,32768,42076474.588977
36,12.400000,4096,83509446.753101
36,18.900000,512,153605116.436350
36,56.300000,64,248882310.620086
36,60.000000,12,245673830.916662
36,60.000000,18,237245504.140128
36,60.000000,24,228867859.894105
