arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
36,8.500000,262144,27999510.468071
36,9.800000,32768,54480200.465078
36,12.400000,4096,78915001.921073
36,18.900000,512,152309364.107408
36,56.300000,64,246775652.273834
36,60.000000,12,244164593.339521
36,60.000000,18,234296655.487497
36,60.000000,24,229197930.228051
