arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
40,8.500000,262144,20647318.715145
40,9.800000,32768,31877914.038108
40,12.400000,4096,63223999.495225
40,18.900000,512,134278348.340041
40,56.300000,64,235600982.658254
40,60.000000,12,229991477.501390
40,60.000000,18,224846484.940740
40,60.000000,24,215112359.882427
