arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
40,8.500000,262144,23251389.840526
40,9.800000,32768,32877414.673880
40,12.400000,4096,65394784.747167
40,18.900000,512,133963639.684878
40,56.300000,64,235235694.807913
40,60.000000,12,230176329.556942
40,60.000000,18,223957321.563896
40,60.000000,24,214132077.266507
