arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
22,8.500000,262144,86440583.493382
22,9.800000,32768,123922607.614128
22,12.400000,4096,158473990.047034
22,18.900000,512,221802657.855808
22,56.300000,64,280746202.754774
22,60.000000,12,277955534.129690
22,60.000000,18,271928100.307377
22,60.000000,24,262493533.522236
