arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
22,8.500000,262144,91505766.681509
22,9.800000,32768,123046156.544169
22,12.400000,4096,159261780.302666
22,18.900000,512,217832866.668376
22,56.300000,64,280855546.954549
22,60.000000,12,277498212.080643
22,60.000000,18,271603893.875153
22,60.000000,24,263759709.492282
