arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
32,8.500000,262144,48592475.790766
32,9.800000,32768,63343145.152411
32,12.400000,4096,100832536.213302
32,18.900000,512,177504197.982713
32,56.300000,64,258441406.467784
32,60.000000,12,254436221.916862
32,60.000000,18,248640848.477707
32,60.000000,24,240786164.879013
