arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
22,8.500000,262144,94463886.819978
22,9.800000,32768,124758522.958600
22,12.400000,4096,161807013.253238
22,18.900000,512,219214836.264492
22,56.300000,64,280389039.154759
22,60.000000,12,277522302.489400
22,60.000000,18,271472953.802591
22,60.000000,24,263411310.290851
