arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
26,8.500000,262144,70615914.242977
26,9.800000,32768,91185322.303606
26,12.400000,4096,130946034.673345
26,18.900000,512,203635488.750637
26,56.300000,64,273809178.590956
26,60.000000,12,268830775.447455
26,60.000000,18,261220370.411081
26,60.000000,24,255008467.551662
