arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
28,8.500000,262144,61547978.969447
28,9.800000,32768,75911158.212143
28,12.400000,4096,122697774.762572
28,18.900000,512,190692177.654680
28,56.300000,64,268328106.647737
28,60.000000,12,263420225.747653
28,60.000000,18,258365766.737017
28,60.000000,24,249844457.471895
