arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
26,8.500000,262144,81516137.480168
26,9.800000,32768,96399647.971409
26,12.400000,4096,130620289.125893
26,18.900000,512,206052962.529720
26,56.300000,64,273496741.049262
26,60.000000,12,268681336.022604
26,60.000000,18,260868736.010461
26,60.000000,24,253286064.758275
