arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
24,8.500000,262144,77401044.587682
24,9.800000,32768,107378525.881697
24,12.400000,4096,148479325.952078
24,18.900000,512,212098826.928027
24,56.300000,64,277839578.131724
24,60.000000,12,272050267.840227
24,60.000000,18,265553405.629995
24,60.000000,24,259198811.673382
