arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
24,8.500000,262144,80854092.457287
24,9.800000,32768,104792077.522358
24,12.400000,4096,142335546.873814
24,18.900000,512,208829359.779497
24,56.300000,64,276737310.284756
24,60.000000,12,272767336.173925
24,60.000000,18,268054465.294283
24,60.000000,24,259512657.035881
